ind,lon,lat,type,five_types,image_id_1
361,70.15857096,69.38102177,31,3,20230805T071619_20230805T071622_T42WWB
362,-92.24025735,67.77467481,2,1,20200810T180921_20200810T180922_T15WWR
363,161.5490333,69.54626087,42,5,20210703T011701_20210703T011655_T57WWT
364,66.36241801,68.29296416,31,3,20230805T071619_20230805T071622_T41WPR
365,-161.0121145,69.85733803,24,2,20190625T223541_20190625T223536_T04WDC
366,-108.5927212,76.5429595,1,1,20230706T203849_20230706T203844_T12XWL
367,-98.08004052,66.54678178,2,1,20220616T180919_20220616T181222_T14WNU
368,95.68189263,73.86884449,31,3,20230726T062631_20230726T062632_T46XEH
369,-111.1378929,69.99753442,22,2,20230718T193909_20230718T193908_T12WVC
370,-81.4938848,80.68736261,1,1,20200727T191919_20200727T191913_T16XEQ
371,-68.99772123,62.4344537,2,1,20220715T160911_20220715T160914_T19VEK
372,-79.32140043,56.21891713,23,2,20220729T163839_20220729T164729_T17VPC
373,77.95360477,70.55907967,23,2,20230801T064631_20230801T064629_T43WFU
374,61.67456267,68.66760445,23,2,20220801T073621_20220801T073622_T40WFB
375,-22.56657178,75.83281462,1,1,20230707T141741_20230707T141744_T27XVE
376,-81.66994696,67.25542361,2,1,20220623T170901_20220623T170903_T17WMQ
377,89.30937614,72.0195067,34,4,20230728T061639_20230728T061635_T45WWV
378,-69.23191744,69.98881854,1,1,20220709T163839_20220709T163842_T19WDT
379,-87.04381882,71.25776768,31,3,20230728T175919_20230728T175916_T16WDE
380,-160.0253389,69.03268437,33,4,20210804T225539_20210804T225533_T04WDB
381,-149.1835331,69.49184613,23,2,20220619T214539_20220619T214534_T05WPT
382,-100.1958341,66.15294301,2,1,20220617T182931_20220617T182946_T14WMU
383,-85.94497053,70.70532458,2,1,20220622T173921_20220622T174038_T16WED
384,-79.90214096,70.30926836,2,1,20230727T173911_20230727T173908_T17WNU
385,-99.23733561,64.17907876,33,4,20230803T181919_20230803T181956_T14WMS
386,-105.3739722,73.59381722,1,1,20220618T193911_20220618T193914_T13XDB
387,-84.18891675,67.9244183,2,1,20220722T173911_20220722T173914_T16WFA
388,-123.3795686,72.4412886,22,2,20220616T204031_20220616T204228_T09XXA
389,-161.4937127,59.96400474,24,2,20190706T220541_20190706T220600_T03VXG
390,-147.3407587,69.93271154,23,2,20200707T215531_20200707T215533_T06WVC
391,54.71087189,70.87260527,21,2,20220801T082609_20220801T082838_T39WXU
392,74.49282497,70.36076205,33,4,20230802T070629_20230802T070625_T42WXD
393,151.0621394,70.18119411,33,4,20220710T015711_20220710T015705_T55WFT
394,-85.44792359,71.10428585,2,1,20220805T180919_20220805T181200_T16WED
395,-87.52636036,73.06035622,1,1,20230717T182919_20230717T183240_T16XDG
396,-73.24425107,81.25697765,1,1,20220716T204031_20220716T204030_T18XWR
397,-53.62318668,69.61945574,3,1,20210804T151911_20210804T151912_T21WXT
398,84.59787691,73.31980868,23,2,20230812T070629_20230812T070626_T45XVB
399,145.945659,70.68493821,24,2,20220722T023541_20220722T023539_T55WDU
400,-163.4808048,65.13487886,33,4,20210712T224539_20210712T224533_T03WWN
401,-107.4883562,71.15131283,21,2,20220619T190931_20220619T190925_T13WDV
402,-52.20567671,68.0143911,32,3,20190723T150921_20190723T150916_T21WXR
403,-84.48311424,66.54413431,2,1,20220701T171859_20220701T171859_T16WFU
404,-72.35295918,82.75675259,4,1,20190630T205029_20190630T205029_T18XWS
405,-53.24119927,69.48310458,31,3,20190801T153911_20190801T154113_T22WDC
406,-68.99496207,58.85875764,33,4,20220712T155921_20220712T155956_T19VEF
407,87.68849875,71.18544933,24,2,20230802T061641_20230802T061646_T45WWV
408,176.8075274,67.24263369,3,1,20220809T001621_20220809T001621_T60WVV
409,156.7979347,70.43373615,24,2,20210803T013659_20210803T013654_T57WVU
410,-99.97558796,67.74441381,22,2,20230730T183929_20230730T184136_T14WMA
411,-26.7281317,81.51406678,1,1,20230707T164849_20230707T164907_T26XNR
412,-90.82968271,66.22920146,2,1,20220722T173911_20220722T173914_T15WWP
413,-75.29713379,79.67491649,4,1,20230717T182919_20230717T182922_T18XVP
414,-85.27617178,69.46931468,22,2,20220620T174909_20220620T175238_T16WEC
415,60.85113304,68.09840786,33,4,20220730T074619_20220730T074616_T41WMR
416,76.39945748,68.06702161,43,5,20230803T063629_20230803T063628_T43WER
417,-93.21357321,68.70121805,2,1,20230729T181921_20230729T182413_T15WVS
418,-110.0704994,71.7889963,31,3,20230706T194911_20230706T194905_T12WWE
419,117.5473141,71.85935983,33,4,20220616T044709_20220616T044753_T50WNE
420,-173.3502873,66.29970794,33,4,20220801T233659_20220801T233653_T01WFP
421,-105.6890754,71.69751532,1,1,20220619T190931_20220619T190925_T13WDV
422,-133.711283,69.24600644,24,2,20210803T205021_20210803T205024_T08WNB
423,-72.69986557,69.35430187,2,1,20220620T165901_20220620T170128_T18WWB
424,-83.66475992,78.4890856,1,1,20220801T191921_20220801T191921_T16XEN
425,81.50699755,73.0710955,23,2,20230804T065631_20230804T065625_T44XNG
426,-64.42833199,58.51968187,3,1,20200805T153911_20200805T154513_T20VMK
427,-101.8874047,68.70313014,22,2,20230806T182919_20230806T182922_T13WFS
428,-70.23677333,60.8560946,2,1,20220811T155921_20220811T155915_T19VDH
429,-123.4078246,68.60958492,22,2,20230625T201851_20230625T201851_T10WDB
430,-94.67549441,63.05253016,2,1,20220617T173909_20220617T173932_T15VVK
431,92.23588843,71.47831074,33,4,20230728T061639_20230728T061848_T46WDE
432,-91.76314403,68.83475833,2,1,20220705T174921_20220705T174921_T15WWS
433,-157.4414589,67.22830786,34,4,20210713T221539_20210713T221533_T04WEV
434,-80.365066,82.6335605,4,1,20230706T213041_20230706T213044_T16XES
435,-67.28907325,67.66000215,1,1,20220716T162839_20220716T162838_T19WER
436,-100.5839384,63.16888593,33,4,20200808T181919_20200808T182259_T14VMR
437,176.4552335,64.33132958,43,5,20210627T000609_20210627T000611_T60WVS
438,59.70469075,67.91789893,23,2,20220730T074619_20220730T074616_T40WFA
439,-113.2989972,67.62106455,22,2,20220630T192909_20220630T192953_T11WPR
440,-155.4500801,68.13593496,31,3,20190626T220541_20190626T220535_T04WFA
441,89.09008471,74.66385665,23,2,20230805T062631_20230805T062632_T45XWC
442,75.89648168,67.56531839,23,2,20230803T063629_20230803T063628_T43WER
443,97.14280823,79.20747897,1,1,20210719T081611_20210719T081606_T46XEN
444,-69.25299502,66.14173614,2,1,20220621T162911_20220621T163228_T19WDP
445,80.5938925,70.31348332,23,2,20230805T062631_20230805T062632_T44WMD
446,-36.71420298,82.05078451,4,1,20230705T174909_20230705T174911_T24XWS
447,-157.0210026,67.6750995,31,3,20210714T223541_20210714T223535_T04WEA
448,-63.50921421,58.57882612,31,3,20200805T153911_20200805T154513_T20VML
449,-124.5657344,72.30316519,22,2,20220616T204031_20220616T204228_T09XXA
450,64.07633396,69.04467983,33,4,20230801T073619_20230801T073618_T41WNS
451,-112.2349909,69.8134407,31,3,20230713T193911_20230713T194201_T11WPT
452,110.2724051,74.43065411,23,2,20230807T052651_20230807T052649_T49XDC
453,81.09517901,70.14746064,34,4,20230725T065631_20230725T065625_T44WNC
454,44.12309226,67.41632108,43,5,20210808T090559_20210808T090848_T38WMV
455,-92.41536546,81.24229388,4,1,20220801T215059_20220801T215107_T16XDR
456,106.902711,76.13990376,4,1,20230807T061639_20230807T061635_T48XWK
457,-94.83544088,72.65025931,21,2,20230726T185919_20230726T185920_T15XVA
458,-77.37256016,72.36450663,3,1,20220714T172909_20220714T173312_T18XVF
459,93.71738225,73.99646612,31,3,20230726T062631_20230726T062632_T46XEH
460,-159.790091,67.73245109,33,4,20190708T224541_20190708T224536_T04WDA
461,112.85904,73.20199097,23,2,20230807T043709_20230807T043705_T49XEB
462,-106.928791,73.16892825,31,3,20220618T193911_20220618T193914_T13XDB
463,-106.4579188,62.95839436,5,1,20200801T182919_20200801T182920_T13VDK
464,-66.80140949,63.67422388,2,1,20220622T155921_20220622T160005_T19VFL
465,-20.16161541,74.66416888,31,3,20210730T133729_20210730T133724_T27XWC
466,-85.41800345,77.2526285,1,1,20200725T192911_20200725T192911_T16XEL
467,-97.66434277,65.88441939,33,4,20220616T180919_20220616T181222_T14WNU
468,137.9422797,75.840747,21,2,20200719T040551_20200719T040548_T53XNE
469,-74.68158855,61.13477816,23,2,20200805T162839_20200805T163611_T18VWN
470,-102.4019174,66.04132931,5,1,20220617T182931_20220617T182946_T13WFP
471,-94.95522185,63.63495988,5,1,20200718T175921_20200718T180015_T14VPR
472,-65.00119978,67.48945662,3,1,20230717T155911_20230717T155906_T19WFR
473,-161.4621863,69.29476379,33,4,20210804T225539_20210804T225533_T04WDB
474,-86.75670772,68.25131034,22,2,20220622T173921_20220622T174038_T16WEA
475,-78.47385806,71.6941084,1,1,20230727T173911_20230727T173908_T17WNV
476,63.78548109,69.5117152,23,2,20220715T074621_20220715T074924_T41WNT
477,-155.6167918,68.10487988,34,4,20190626T220541_20190626T220535_T04WFA
478,-52.36751189,66.73119593,33,4,20190723T150921_20190723T150916_T21WXQ
479,-138.0330503,69.09238721,24,2,20220812T212529_20220812T212525_T07WFS
480,-105.8711786,67.92955134,33,4,20230621T185921_20230621T185920_T13WDR
481,-67.51048681,67.04122647,2,1,20220716T162839_20220716T162838_T19WEQ
482,-73.48542868,59.16232258,33,4,20210728T161829_20210728T162613_T18VWL
483,96.72580158,72.96726785,33,4,20230807T061639_20230807T061635_T47XMB
484,159.4850818,69.3591006,1,1,20230812T011701_20230812T011657_T57WWS
485,-91.59335212,63.90042416,2,1,20220617T173909_20220617T173932_T15VWL
486,-24.00631821,80.43946743,4,1,20230704T163839_20230704T163841_T26XNQ
487,-160.1837846,61.75395815,34,4,20210802T221529_20210802T221532_T04VDP
488,-26.35279931,71.46267322,4,1,20210704T141011_20210704T141007_T26WNE
489,81.61119527,69.6117396,33,4,20230805T062631_20230805T062632_T44WNC
490,-69.31234143,70.662993,1,1,20220714T163911_20220714T164131_T19WDU
491,-72.06034042,71.49618033,1,1,20220805T171911_20220805T172157_T18WXE
492,-82.61818158,62.86854251,2,1,20220725T165849_20220725T170454_T17VMK
493,-96.08020461,70.20363455,2,1,20220712T182919_20220712T182921_T14WPD
494,172.4120228,69.45851844,31,3,20190707T003619_20190707T003614_T59WNT
495,-116.9257753,66.84512741,5,1,20230625T192909_20230625T192950_T11WNQ
496,-52.94235311,67.34800868,31,3,20190723T150921_20190723T150916_T21WXQ
497,59.85223336,67.32594156,23,2,20230801T073619_20230801T073618_T40WFV
498,-84.76469318,68.1852999,2,1,20220622T173921_20220622T174038_T16WEA
499,-158.8741945,69.78376769,24,2,20220710T225539_20220710T225536_T04WEC
500,84.45122018,71.22149382,23,2,20230801T064631_20230801T064629_T44WPE
501,-85.8281666,66.84919862,2,1,20220722T173911_20220722T173914_T16WEV
502,102.7650033,76.00444788,32,3,20230808T054639_20230808T054641_T48XVK
503,-113.7852162,69.82725111,31,3,20230713T193911_20230713T194201_T11WPT
504,-107.9860517,75.07522352,1,1,20230717T200859_20230717T200857_T13XDD
505,-89.24789783,78.33262801,1,1,20230717T200859_20230717T200857_T16XDM
506,-95.67366574,63.38079782,33,4,20200718T175921_20200718T180015_T14VPR
507,73.45304543,71.44637632,23,2,20230802T070629_20230802T070625_T43WDV
508,-122.4916704,68.64827311,22,2,20230704T195859_20230704T200519_T10WEB
509,93.76584801,75.03247817,31,3,20230726T062631_20230726T062632_T46XEJ
510,-97.24166069,62.3360284,34,4,20230730T174911_20230730T175418_T14VNQ
511,-83.43089857,71.52507275,2,1,20230728T175919_20230728T175916_T16WFE
512,175.5646074,69.4226779,33,4,20230717T000619_20230717T000616_T60WVC
513,-80.82939863,63.93163436,32,3,20220720T165901_20220720T170052_T17VNL
514,-161.2997437,60.18448028,33,4,20190706T220541_20190706T220600_T03VXG
515,96.87636192,73.49295436,23,2,20230807T061639_20230807T061635_T47XMB
516,70.08854601,71.48779585,43,5,20230806T073621_20230806T073618_T42WWE
517,-31.53979678,82.01623678,4,1,20230704T181919_20230704T181921_T25XEM
518,-50.728488,69.63320503,31,3,20210801T150911_20210801T150914_T22WEC
519,-84.78865757,70.60014985,32,3,20220808T172911_20220808T173044_T16WED
520,-89.95826965,65.10934393,31,3,20200724T172859_20200724T173118_T15WXN
521,-108.300833,66.75690265,2,1,20220726T185931_20220726T185926_T12WXV
522,-105.1754522,66.5791612,23,2,20230621T185921_20230621T190517_T13WDP
523,101.5659441,74.1606709,23,2,20230726T053649_20230726T053647_T47XNC
524,-159.0508458,69.79819633,24,2,20190712T222541_20190712T222538_T04WDC
525,127.9944503,72.14845834,31,3,20230810T035541_20230810T035540_T52XDF
526,-172.3105526,66.85645776,23,2,20230629T232641_20230629T232636_T01WFQ
527,172.4912011,68.05025214,3,1,20200721T003609_20200721T003607_T59WNR
528,-72.49134378,70.02026645,1,1,20220807T170849_20220807T171337_T18WWC
529,-161.6539852,60.35542873,43,5,20220810T222539_20220810T222536_T03VXH
530,-106.6429483,67.94679374,33,4,20230626T185919_20230626T185919_T12WXA
531,67.19780199,66.7989894,34,4,20230803T072621_20230803T072620_T42WVV
532,-107.4855287,65.26493264,33,4,20200716T185921_20200716T190301_T12WXT
533,-95.87979996,71.12805798,31,3,20230729T181921_20230729T182413_T14WPE
534,164.0849051,68.8576803,24,2,20230812T011701_20230812T011657_T57WXS
535,-76.14957513,62.15212571,33,4,20230709T163841_20230709T164435_T18VVP
536,-76.5976041,58.24536285,33,4,20230616T162841_20230616T163408_T18VVK
537,-79.94282827,61.80416956,2,1,20230730T165849_20230730T170339_T17VNJ
538,-74.97477842,68.64625909,31,3,20220620T165901_20220620T170128_T18WVB
539,-121.0721921,68.68887308,31,3,20230704T195859_20230704T200519_T10WEB
540,-80.95963092,76.92224416,1,1,20220716T185931_20220716T190153_T17XMF
541,-81.68109317,73.34518177,31,3,20200725T174911_20200725T174913_T17XMB
542,-131.1328266,69.81227286,42,5,20230704T205031_20230704T205124_T09WVT
543,112.7675965,75.20236794,22,2,20230807T052651_20230807T052649_T49XED
544,-173.5438849,64.76246253,31,3,20200711T231601_20200711T231557_T01WFM
545,-104.0988245,67.89655101,23,2,20230718T184921_20230718T184921_T13WER
546,-137.6816017,68.94995018,24,2,20220812T212529_20220812T212525_T07WFS
547,155.3172868,70.43669529,33,4,20210702T014651_20210702T014654_T56WND
548,-93.41698881,70.74689805,2,1,20220704T181931_20220704T181929_T15WVU
549,109.0352756,72.56123503,23,2,20230806T050659_20230806T050656_T49XDA
550,-102.3054291,65.03310323,32,3,20230727T182929_20230727T182923_T13WFN
551,-109.8729725,67.87822125,2,1,20230801T191919_20230801T191913_T12WWA
552,-113.9827763,66.62853826,5,1,20230625T192909_20230625T192950_T11WPQ
553,145.6998651,70.93720691,24,2,20220722T023541_20220722T023539_T55WDU
554,-75.79558114,68.32079416,41,5,20220622T164849_20220622T165013_T18WVA
555,-21.79125606,80.56554017,4,1,20230704T163839_20230704T163841_T26XNQ
556,55.9008462,71.04908504,21,2,20220801T082609_20220801T082838_T39WXU
557,-71.45259641,66.65529238,22,2,20220621T162911_20220621T163228_T18WXV
558,-163.5143053,61.27297884,43,5,20190707T222539_20190707T222541_T03VWJ
559,-66.60888057,63.76623197,2,1,20220622T155921_20220622T160005_T19VFL
560,-69.84556632,66.71439676,22,2,20220621T162911_20220621T163228_T19WDP
561,-124.037054,73.05175648,22,2,20230725T201851_20230725T201852_T10XDG
562,-106.1553795,66.23536575,5,1,20230621T185921_20230621T190517_T13WDP
563,150.2328481,69.80712571,33,4,20220710T015711_20220710T015705_T55WFT
564,-73.70062504,59.65378873,33,4,20220615T160911_20220615T161223_T18VWM
565,61.67587918,67.45030326,33,4,20220801T073621_20220801T073622_T41WMQ
566,47.96422751,66.9726003,33,4,20220630T083611_20220630T083613_T38WPV
567,-82.61218821,68.47192167,2,1,20220619T172911_20220619T172910_T16WFB
568,99.5970942,75.50479359,23,2,20230808T054639_20230808T054641_T47XND
569,166.1949584,69.34808132,24,2,20230813T004651_20230813T004647_T58WEB
570,-72.22727444,67.46343315,42,5,20220622T164849_20220622T165013_T18WXV
571,-110.9306725,71.56856028,31,3,20230706T194911_20230706T194905_T12WWE
572,-106.4647236,75.65207676,31,3,20230717T200859_20230717T200857_T13XDE
573,89.53631135,72.14769397,24,2,20230807T061639_20230807T061635_T45XWA
574,110.8561115,76.0980339,22,2,20230807T052651_20230807T052649_T49XDE
575,-100.9107521,73.74364287,1,1,20220731T185919_20220731T185921_T14XMG
576,63.95056659,67.05398797,33,4,20220801T073621_20220801T073622_T41WNQ
577,54.73584674,67.51892865,33,4,20200722T082609_20200722T082604_T40WDV
578,-107.7242875,75.51615611,1,1,20230717T200859_20230717T200857_T13XDD
579,174.2679196,65.962695,33,4,20230717T000619_20230717T000616_T59WPP
580,-112.4473744,72.00253112,1,1,20230719T195901_20230719T195859_T11XPA
581,-108.2166802,75.02681421,31,3,20230717T200859_20230717T200857_T13XDD
583,-21.88955677,81.30766097,31,3,20230707T164849_20230707T164907_T26XNR
584,-68.08624599,65.10530455,31,3,20220622T155921_20220622T160005_T19WEN
585,88.50031282,70.66530155,23,2,20230805T062631_20230805T062632_T45WWU
586,70.81912924,67.12941991,31,3,20220616T071631_20220616T071628_T42WWV
587,69.74629744,66.90483812,23,2,20220616T071631_20220616T071628_T42WWV
588,62.27287666,69.26252045,33,4,20220801T073621_20220801T073622_T40WFC
589,78.78115772,68.80109895,33,4,20230804T065631_20230804T065625_T44WMB
590,-88.32475963,67.39704064,2,1,20220722T173911_20220722T173914_T15WXQ
591,-101.4548958,66.83839919,33,4,20220617T182931_20220617T182946_T13WFQ
592,174.1189215,69.43956071,24,2,20200721T003609_20200721T003607_T59WPT
593,-76.16826983,62.23074025,23,2,20220721T162851_20220721T163243_T18VVQ
594,-95.10666321,65.35986922,2,1,20230720T174911_20230720T175524_T14WPT
595,-179.0424345,67.79790243,24,2,20230712T233651_20230712T233652_T01WDR
596,107.4753833,75.01333622,23,2,20230807T052651_20230807T052649_T48XWJ
597,-131.481039,69.69083502,33,4,20230704T205031_20230704T205124_T09WVT
598,-164.6840374,61.48160547,43,5,20190707T222539_20190707T222541_T03VWJ
599,-70.23891036,63.59311084,31,3,20200812T161829_20200812T161832_T19VDL
600,128.4665996,72.4381235,24,2,20230810T035541_20230810T035540_T52XDF
601,-69.26241749,64.88371256,2,1,20220726T162839_20220726T163428_T19WDM
602,60.84850099,67.12158691,33,4,20220801T073621_20220801T073622_T41WMQ
603,75.12395739,68.29187838,23,2,20230802T070629_20230802T070625_T43WER
604,-152.0015259,68.16318554,3,1,20190708T215539_20190708T215537_T05WNR
605,-95.63068276,74.55452833,1,1,20230728T184921_20230728T184922_T15XVC
606,-82.99164982,69.62350946,2,1,20220806T173909_20220806T173907_T17WMT
607,-178.5742252,67.44560683,24,2,20180621T234621_20180621T234622_T01WDQ
608,143.3493794,70.63900225,24,2,20220722T023541_20220722T023539_T54WWD
609,-162.9423454,65.43874405,34,4,20210712T224539_20210712T224533_T03WWN
610,-84.20095952,67.24296759,32,3,20220724T172909_20220724T173031_T16WFV
611,-175.4359294,66.9013837,31,3,20230629T232641_20230629T232636_T01WEQ
612,-119.8683077,67.59147254,23,2,20220704T195911_20220704T195909_T10WFA
613,-138.5167378,68.51825696,31,3,20220812T212529_20220812T212525_T07WFS
614,173.5975528,67.92738192,33,4,20230717T000619_20230717T000616_T59WNR
615,-106.5624845,75.16236226,1,1,20230717T200859_20230717T200857_T13XDD
616,82.56348482,68.11859448,33,4,20230813T063629_20230813T063748_T44WNA
617,85.13669707,71.89134553,23,2,20230801T064631_20230801T064629_T44WPE
618,102.3244462,74.91490689,32,3,20230808T054639_20230808T054641_T47XND
619,-92.71870704,67.28921059,2,1,20220706T180919_20220706T180919_T15WWQ
620,48.48694629,67.48051175,33,4,20220630T083611_20220630T083613_T38WPV
621,-42.14171046,63.23193242,1,1,20230811T141749_20230811T142446_T23VPL
622,-87.21196206,65.59550437,2,1,20200810T171859_20200810T171857_T16WDT
623,-98.70363432,67.75238365,2,1,20220617T182931_20220617T182946_T14WNA
624,109.3851801,76.42085463,31,3,20230807T052651_20230807T052649_T49XDE
625,156.920407,68.84279788,43,5,20230812T011701_20230812T011657_T57WVS
